CustomerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ChargesTotal,ChargesMonthly,DailyCharges
6253-WRFHY,No,Male,0,1,1,13,1,0,One year,1,Electronic check,DSL,0,0,0,0,1,1,877.35,64.75,2.158333333333333
6257-DTAYD,No,Male,0,1,0,71,1,1,Two year,1,Credit card (automatic),Fiber optic,0,1,0,1,1,1,7365.3,104.15,3.4716666666666667
6257-RJOHI,No,Male,0,0,0,4,1,0,Month-to-month,1,Mailed check,DSL,0,0,0,1,0,0,202.3,50.8,1.6933333333333331
6258-NGCNG,No,Male,0,0,0,7,1,1,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,173.0,23.5,0.7833333333333333
6258-PVZWJ,No,Male,0,1,0,68,1,1,Two year,1,Credit card (automatic),DSL,1,1,1,1,1,1,6302.85,90.8,3.0266666666666664
6259-WJQLC,No,Male,1,0,0,32,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,0,0,1,0,0,0,2619.25,81.1,2.703333333333333
6260-ONULR,No,Male,0,0,0,1,1,0,Month-to-month,1,Mailed check,DSL,0,0,0,0,1,1,62.8,62.8,2.0933333333333333
6260-XLACS,No,Male,0,0,0,4,1,0,One year,0,Mailed check,No,0,0,0,0,0,0,117.8,19.7,0.6566666666666666
6261-LHRTG,No,Female,0,0,0,26,1,0,Month-to-month,1,Credit card (automatic),DSL,0,1,1,0,0,0,1406.9,54.75,1.825
6261-RCVNS,Yes,Female,0,0,0,42,1,0,One year,0,Credit card (automatic),DSL,1,1,1,1,0,1,3160.55,73.9,2.4633333333333334
6265-FRMTQ,No,Male,0,0,0,31,1,0,Two year,0,Bank transfer (automatic),No,0,0,0,0,0,0,609.1,20.4,0.6799999999999999
6265-SXWBU,No,Male,0,1,1,69,1,1,One year,0,Credit card (automatic),Fiber optic,0,1,1,0,1,0,6511.25,95.75,3.191666666666667
6266-QHOJZ,No,Female,0,0,0,65,1,1,One year,1,Electronic check,Fiber optic,1,1,0,1,0,0,5844.65,89.85,2.9949999999999997
6267-DCFFZ,No,Female,1,1,0,30,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,1,0,2627.2,90.05,3.0016666666666665
6270-OMFIW,Yes,Male,0,1,0,60,1,0,One year,1,Electronic check,Fiber optic,0,1,0,0,1,1,5610.25,94.4,3.146666666666667
6271-PRTUU,N/A,Female,0,1,1,28,1,0,Month-to-month,1,Bank transfer (automatic),No,0,0,0,0,0,0,543.8,19.55,0.6516666666666667
6272-HWGNQ,N/A,Female,0,0,0,1,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,1,85.0,85.0,2.8333333333333335
6275-YDUVO,Yes,Female,0,0,0,2,1,0,Month-to-month,1,Mailed check,Fiber optic,0,0,1,0,0,1,178.7,86.2,2.8733333333333335
6278-FEPBZ,No,Female,0,0,0,9,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,186.15,20.25,0.675
6281-FKEWS,No,Female,0,0,0,44,0,0,One year,1,Electronic check,DSL,0,0,1,0,1,1,2265.0,49.05,1.635
6283-GITPX,No,Male,0,0,1,71,1,0,Two year,1,Credit card (automatic),DSL,1,1,1,1,1,0,5522.7,76.9,2.5633333333333335
6284-AHOOQ,Yes,Male,1,0,0,22,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,0,0,1,1,0,1910.6,90.5,3.0166666666666666
6284-KMNUF,No,Female,0,1,0,56,1,1,One year,1,Electronic check,Fiber optic,1,0,0,0,1,1,5270.6,98.0,3.2666666666666666
6285-FTQBF,No,Male,0,1,1,72,1,1,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,1867.7,25.55,0.8516666666666667
6286-SUUWT,No,Male,0,0,0,1,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,19.95,19.95,0.6649999999999999
6286-ZHAOK,No,Female,0,1,1,20,1,1,Month-to-month,1,Bank transfer (automatic),No,0,0,0,0,0,0,507.4,25.55,0.8516666666666667
6288-CHQJB,No,Female,0,1,1,54,1,0,Two year,0,Bank transfer (automatic),DSL,1,0,1,1,0,1,3871.85,69.95,2.3316666666666666
6288-LBEAR,No,Female,0,0,0,23,1,0,Month-to-month,1,Mailed check,Fiber optic,0,1,0,1,0,0,1783.75,79.1,2.6366666666666663
6289-CPNLD,Yes,Male,0,1,1,33,1,0,One year,1,Mailed check,DSL,0,0,1,1,1,1,2405.05,73.9,2.4633333333333334
6292-TOSSS,No,Male,0,0,0,50,1,1,Two year,0,Bank transfer (automatic),No,0,0,0,0,0,0,1195.25,24.9,0.83
6295-OSINB,No,Male,0,1,0,72,1,1,Two year,1,Electronic check,Fiber optic,1,1,1,0,1,1,7880.25,109.65,3.6550000000000002
6296-DDOOR,No,Female,0,0,0,19,1,0,One year,0,Electronic check,DSL,0,1,0,0,1,0,1045.25,58.2,1.9400000000000002
6297-NOOPG,No,Female,0,1,0,70,1,1,Two year,1,Electronic check,Fiber optic,0,1,1,1,1,1,7752.05,110.5,3.683333333333333
6298-QDFNH,Yes,Male,0,0,0,22,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,0,0,1730.35,79.35,2.645
6300-BWMJX,No,Female,0,1,0,59,1,1,Month-to-month,0,Electronic check,Fiber optic,0,0,1,1,1,0,5386.5,93.35,3.1116666666666664
6302-JGYRJ,Yes,Male,0,0,1,31,1,1,One year,1,Mailed check,DSL,0,1,0,1,1,1,2587.7,79.45,2.6483333333333334
6303-APKJD,N/A,Male,1,1,0,57,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,0,1,4925.35,89.85,2.9949999999999997
6303-KFWSL,No,Female,0,0,0,29,1,1,One year,1,Electronic check,DSL,0,1,0,0,0,0,1620.2,55.25,1.8416666666666666
6304-IJFSQ,Yes,Male,0,0,0,3,1,0,Month-to-month,1,Mailed check,DSL,0,1,0,0,0,0,130.1,49.9,1.6633333333333333
6305-YLBMM,Yes,Male,0,0,0,69,1,0,One year,1,Bank transfer (automatic),Fiber optic,0,1,1,1,1,1,7262.0,104.05,3.4683333333333333
6308-CQRBU,No,Female,0,1,0,71,1,1,Two year,0,Electronic check,Fiber optic,0,1,1,1,1,1,7707.7,109.25,3.6416666666666666
6311-UEUME,Yes,Female,0,0,0,29,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,0,2384.15,78.9,2.6300000000000003
6313-GIDIT,Yes,Male,1,0,0,53,0,0,Month-to-month,1,Electronic check,DSL,0,1,1,0,1,1,2854.55,54.45,1.8150000000000002
6317-YPKDH,Yes,Female,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),DSL,0,1,0,0,0,0,29.95,29.95,0.9983333333333333
6319-IEJWJ,Yes,Male,0,1,1,20,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,1,1776.55,90.2,3.006666666666667
6319-QSUSR,No,Female,0,0,1,11,1,0,Month-to-month,0,Credit card (automatic),No,0,0,0,0,0,0,216.2,19.7,0.6566666666666666
6319-ZXCPZ,N/A,Male,0,1,0,60,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,1,0,1,0,5742.9,95.75,3.191666666666667
6322-HRPFA,No,Male,0,1,1,49,1,0,Month-to-month,0,Credit card (automatic),DSL,1,1,0,1,0,0,2970.3,59.6,1.9866666666666668
6322-PJJDJ,No,Male,0,1,0,49,1,0,Two year,1,Electronic check,Fiber optic,0,1,0,0,1,1,4690.65,94.8,3.1599999999999997
6323-AYBRX,Yes,Male,0,0,0,59,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,1099.6,19.35,0.645
6326-MTTXK,Yes,Male,0,0,0,8,1,1,Month-to-month,0,Electronic check,Fiber optic,0,1,0,0,1,1,819.55,100.85,3.3616666666666664
6328-ZPBGN,Yes,Female,1,0,0,11,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,0,0,0,1,1,997.65,95.15,3.171666666666667
6330-JKLPC,Yes,Male,0,1,0,11,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,1,0,0,0,0,896.9,80.5,2.683333333333333
6331-EWIEB,Yes,Male,0,0,0,20,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,0,1734.5,85.25,2.841666666666667
6331-LWDTQ,Yes,Male,0,0,0,10,1,1,Month-to-month,1,Credit card (automatic),DSL,0,0,0,0,1,1,794.25,72.15,2.4050000000000002
6332-FBZRI,No,Male,0,1,1,67,1,1,One year,1,Credit card (automatic),DSL,1,1,1,1,0,0,4653.25,69.35,2.3116666666666665
6333-YDVLT,No,Male,0,0,0,65,1,1,One year,1,Credit card (automatic),Fiber optic,1,0,1,1,1,1,7138.65,110.0,3.6666666666666665
6338-AVWCY,Yes,Male,0,0,0,3,0,0,Month-to-month,1,Mailed check,DSL,0,0,1,0,1,0,130.75,40.15,1.3383333333333334
6339-DKLMK,No,Female,0,0,0,13,0,0,Month-to-month,1,Electronic check,DSL,0,1,0,0,0,0,389.95,31.65,1.055
6339-RZCBJ,No,Male,0,0,0,48,1,0,Two year,0,Credit card (automatic),DSL,0,1,1,1,1,1,3771.5,78.9,2.6300000000000003
6339-TBELP,No,Male,0,0,0,71,1,1,Two year,1,Credit card (automatic),Fiber optic,0,0,1,1,0,0,6172.0,86.4,2.8800000000000003
6339-YPSAH,No,Male,0,0,0,9,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,1,0,0,0,704.3,73.8,2.46
6340-DACFT,No,Female,0,1,1,50,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,1070.25,20.55,0.685
6341-AEVKX,No,Female,0,1,0,62,1,0,One year,1,Electronic check,Fiber optic,1,0,1,1,1,1,6613.65,104.3,3.4766666666666666
6341-JVQGF,No,Female,0,1,1,31,1,0,One year,1,Mailed check,DSL,1,0,1,1,1,1,2545.75,81.15,2.705
6344-SFJVH,No,Female,0,0,0,20,0,0,Month-to-month,0,Credit card (automatic),DSL,0,0,0,0,0,0,505.95,24.9,0.83
6345-FZOQH,No,Male,0,1,0,69,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,1363.45,19.9,0.6633333333333333
6345-HOVES,No,Male,0,0,0,34,0,0,Month-to-month,1,Bank transfer (automatic),DSL,0,0,0,0,0,0,852.7,25.05,0.8350000000000001
6345-ULYRW,Yes,Male,1,1,0,44,1,1,One year,0,Mailed check,Fiber optic,0,1,0,0,0,1,3912.9,88.4,2.9466666666666668
6347-DCUIK,Yes,Male,0,0,0,10,1,1,Month-to-month,1,Mailed check,Fiber optic,0,0,0,0,0,0,811.8,74.15,2.4716666666666667
6348-SNFUS,No,Male,0,1,1,72,0,0,Two year,1,Credit card (automatic),DSL,1,1,1,1,0,1,4179.2,55.45,1.8483333333333334
6349-JDHQP,No,Female,0,0,0,53,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,1049.6,19.85,0.6616666666666667
6350-XFYGW,No,Male,1,0,0,4,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,1,0,1,1,422.4,94.75,3.158333333333333
6351-SCJKT,No,Male,0,0,0,3,0,0,Month-to-month,0,Mailed check,DSL,1,0,1,1,0,0,107.25,41.35,1.3783333333333334
6352-GIGGQ,No,Male,0,0,0,67,1,1,One year,1,Bank transfer (automatic),DSL,1,1,1,1,1,1,5903.15,88.8,2.96
6352-TWCAU,Yes,Female,0,0,0,35,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,0,3029.1,86.45,2.881666666666667
6353-BRMMA,No,Female,0,1,1,54,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,1,1,0,0,1,1,5645.8,104.1,3.4699999999999998
6356-ELRKD,Yes,Female,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,1,0,0,0,1,1,95.6,95.6,3.1866666666666665
6357-JJPQT,No,Female,0,0,0,3,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,0,232.35,80.5,2.683333333333333
6358-LYNGM,Yes,Male,0,0,0,1,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,74.9,74.9,2.496666666666667
6360-SVNWV,No,Female,1,0,0,31,1,0,Month-to-month,1,Credit card (automatic),Fiber optic,1,0,0,0,0,0,2094.65,73.55,2.4516666666666667
6362-QHAFM,No,Male,0,1,0,42,1,1,One year,1,Electronic check,Fiber optic,0,0,1,1,1,1,4586.15,108.3,3.61
6365-HITVU,No,Female,0,1,1,71,1,0,Two year,0,Credit card (automatic),DSL,1,1,1,1,1,1,6328.7,87.25,2.908333333333333
6365-MTGZX,Yes,Male,0,0,0,24,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,1,1,1,2122.45,96.0,3.2
6366-XIVKZ,No,Female,0,1,1,13,1,0,Month-to-month,1,Mailed check,DSL,1,0,1,0,0,1,816.8,63.15,2.105
6366-ZGQGL,Yes,Male,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),DSL,0,0,0,0,0,0,24.8,24.8,0.8266666666666667
6368-NWMCE,No,Female,0,0,0,38,1,1,Month-to-month,0,Credit card (automatic),DSL,0,1,0,1,0,1,2656.3,68.15,2.271666666666667
6368-TZZDT,No,Male,0,1,1,4,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,96.85,19.5,0.65
6369-MCAKO,No,Female,0,1,1,68,1,1,Two year,1,Bank transfer (automatic),DSL,1,1,1,1,1,1,6185.8,89.05,2.9683333333333333
6370-ZVHDV,No,Female,0,1,0,61,1,1,Two year,0,Bank transfer (automatic),No,0,0,0,0,0,0,1554.9,25.3,0.8433333333333334
6371-NZYEG,No,Male,0,1,1,16,1,0,Two year,0,Mailed check,DSL,1,0,1,0,1,0,1024.0,64.25,2.1416666666666666
6372-RFVNS,Yes,Female,0,1,0,1,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,0,0,1,0,78.8,78.8,2.6266666666666665
6374-AFWOX,No,Male,0,1,0,46,1,0,Two year,0,Mailed check,DSL,1,1,1,1,0,0,3047.15,65.65,2.1883333333333335
6374-NTQLP,No,Male,1,1,1,72,1,0,Two year,1,Credit card (automatic),Fiber optic,1,0,1,1,1,1,7447.7,104.1,3.4699999999999998
6376-GAHQE,Yes,Male,0,0,0,4,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,0,0,1,0,299.2,77.85,2.5949999999999998
6377-KSLXC,No,Male,0,0,0,5,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,107.05,19.95,0.6649999999999999
6377-WHAOX,No,Female,0,1,0,60,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,1,0,1,1,6411.25,106.15,3.5383333333333336
6379-RXJRQ,Yes,Male,0,1,0,10,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,659.65,70.1,2.3366666666666664
6380-ARCEH,No,Male,0,0,0,1,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,20.2,20.2,0.6733333333333333
6381-LOPCO,N/A,Male,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,69.8,69.8,2.3266666666666667
6383-ZTSIW,No,Female,1,1,0,39,1,0,One year,0,Mailed check,Fiber optic,1,1,0,0,1,1,3877.95,99.1,3.3033333333333332
6384-VMJHP,No,Female,0,0,0,72,1,0,Two year,1,Credit card (automatic),DSL,1,1,1,1,0,1,5265.2,73.0,2.433333333333333
6385-MVEPL,N/A,Male,0,1,1,64,1,0,Two year,0,Mailed check,DSL,1,0,1,1,1,0,4447.75,69.25,2.308333333333333
6386-SZZKH,Yes,Female,0,1,1,49,1,1,Two year,1,Bank transfer (automatic),Fiber optic,0,1,1,1,1,1,5293.2,107.95,3.5983333333333336
6388-TABGU,No,Male,0,0,1,62,1,0,One year,0,Bank transfer (automatic),DSL,1,1,0,0,0,0,3487.95,56.15,1.8716666666666666
6390-DSAZX,Yes,Female,0,0,1,1,1,0,Month-to-month,1,Mailed check,Fiber optic,1,0,0,0,0,0,73.6,73.6,2.453333333333333
6393-WRYZE,Yes,Female,0,1,0,34,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,1,3207.55,97.65,3.2550000000000003
6394-HHHZM,No,Male,0,0,0,3,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,57.5,20.7,0.69
6394-MFYNG,Yes,Female,0,0,0,48,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,1,1,0,1,1,5121.3,107.4,3.58
6397-JNZZG,Yes,Female,1,1,0,43,0,0,Month-to-month,0,Credit card (automatic),DSL,0,1,1,0,1,1,2342.2,55.55,1.8516666666666666
6400-BWQKW,Yes,Female,0,0,0,6,1,1,Month-to-month,1,Electronic check,Fiber optic,1,0,0,0,0,0,434.5,79.05,2.635
6402-EJMWF,No,Male,0,0,0,4,1,0,Month-to-month,1,Mailed check,DSL,0,0,0,0,0,1,238.5,55.3,1.8433333333333333
6402-SSEJG,No,Female,0,0,0,25,0,0,One year,0,Electronic check,DSL,1,1,1,0,1,1,1540.2,61.05,2.0349999999999997
6402-ZFPPI,Yes,Female,1,0,0,25,1,1,Month-to-month,1,Mailed check,Fiber optic,1,1,0,0,1,1,2660.2,102.8,3.4266666666666667
6407-GSJNL,No,Female,0,0,0,51,1,1,Two year,0,Bank transfer (automatic),No,0,0,0,0,0,0,1288.0,24.95,0.8316666666666667
6407-UTSLV,No,Female,1,0,0,2,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,1,0,0,1,0,163.7,83.8,2.7933333333333334
6408-OTUBZ,No,Female,0,0,0,66,1,1,One year,1,Bank transfer (automatic),Fiber optic,1,1,1,1,1,0,6779.05,104.55,3.485
6408-WHTEF,No,Male,0,1,1,72,1,1,Two year,1,Mailed check,DSL,1,1,1,1,1,1,6376.55,89.4,2.98
6410-LEFEN,Yes,Female,0,0,0,9,1,0,Month-to-month,0,Electronic check,DSL,0,0,0,0,0,0,416.45,45.15,1.505
6413-XKKPU,Yes,Male,0,1,1,17,1,0,Month-to-month,1,Electronic check,Fiber optic,1,0,1,0,1,0,1539.45,89.4,2.98
6416-JNVRK,No,Female,0,0,0,46,1,0,One year,0,Credit card (automatic),DSL,0,0,0,0,0,1,2688.85,55.65,1.855
6416-TVAIH,Yes,Male,0,1,1,1,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,68.5,68.5,2.283333333333333
6416-YJTTB,No,Male,0,0,0,11,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,1,0,1,0,0,0,795.65,79.5,2.65
6418-HNFED,No,Male,0,1,0,51,1,0,Two year,1,Credit card (automatic),DSL,1,1,1,1,1,1,4089.45,83.25,2.775
6418-PIQSP,No,Female,0,1,0,62,1,0,Two year,0,Mailed check,DSL,1,0,1,1,1,1,4985.9,81.0,2.7
6419-ZTTLE,No,Male,1,1,0,23,1,0,One year,1,Electronic check,No,0,0,0,0,0,0,485.2,20.75,0.6916666666666667
6421-SZVEM,No,Female,0,1,1,28,1,0,One year,1,Bank transfer (automatic),Fiber optic,1,0,0,0,0,1,2320.8,82.85,2.7616666666666663
6424-ELEYH,Yes,Female,0,1,0,3,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,0,0,0,0,0,0,229.5,74.75,2.4916666666666667
6425-JWTDV,No,Male,0,1,0,48,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,855.1,19.25,0.6416666666666667
6425-YQLLO,Yes,Female,1,1,0,66,1,1,One year,1,Credit card (automatic),Fiber optic,0,0,1,1,1,1,6975.25,105.95,3.5316666666666667
6427-FEFIG,No,Female,0,1,1,24,1,1,Two year,0,Credit card (automatic),DSL,1,0,1,0,1,1,1846.65,78.6,2.6199999999999997
6429-SHBCB,No,Male,0,0,0,19,1,1,Month-to-month,0,Mailed check,DSL,0,0,0,0,1,1,1394.55,69.6,2.32
6432-TWQLB,Yes,Male,0,1,0,5,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,0,1,0,0,401.1,85.4,2.8466666666666667
6434-TTGJP,No,Male,0,1,1,10,0,0,Two year,0,Credit card (automatic),DSL,1,1,1,1,0,1,521.0,53.7,1.79
6435-SRWBJ,No,Female,0,0,0,5,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,1,1,0,0,417.75,82.75,2.7583333333333333
6435-VWCCY,No,Male,1,1,0,65,1,1,Two year,1,Credit card (automatic),Fiber optic,1,1,0,0,1,0,5968.4,92.7,3.0900000000000003
6437-UDQJM,No,Female,1,1,0,72,1,1,Two year,1,Credit card (automatic),DSL,1,1,1,0,1,1,6129.65,84.1,2.8033333333333332
6437-UKHMV,Yes,Female,0,0,0,7,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,0,586.05,79.7,2.6566666666666667
6439-GTPCA,Yes,Female,0,0,0,45,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,1,1,0,0,3941.7,87.25,2.908333333333333
6439-LAJXL,No,Male,0,1,0,9,1,0,Month-to-month,1,Mailed check,DSL,1,1,0,1,1,0,593.85,68.95,2.2983333333333333
6439-PKTRR,No,Female,0,1,1,70,1,1,Two year,0,Electronic check,DSL,1,1,1,1,1,0,5617.95,80.7,2.69
6440-DKQGE,No,Male,0,0,1,30,1,0,One year,0,Credit card (automatic),DSL,0,1,1,0,1,0,1929.95,64.5,2.15
6445-TNRXS,No,Male,0,1,1,68,1,1,Two year,1,Bank transfer (automatic),Fiber optic,1,1,1,1,1,1,7849.85,114.7,3.8233333333333333
6447-EGDIV,No,Female,0,0,0,31,1,0,One year,0,Mailed check,No,0,0,0,0,0,0,683.25,20.95,0.6983333333333334
6447-GORXK,No,Male,0,0,1,31,0,0,Month-to-month,0,Credit card (automatic),DSL,0,0,0,0,0,0,789.2,25.0,0.8333333333333334
6457-GIRWB,Yes,Male,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,69.35,69.35,2.3116666666666665
6457-USBER,Yes,Male,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,1,80.8,80.8,2.6933333333333334
6458-CYIDZ,No,Female,1,0,0,5,1,0,Month-to-month,0,Electronic check,Fiber optic,1,1,0,0,0,0,374.8,80.7,2.69
6461-PPAXN,No,Female,0,1,1,35,1,0,One year,1,Bank transfer (automatic),DSL,1,0,0,1,0,0,1916.0,54.95,1.8316666666666668
6461-SZMCV,No,Female,0,1,0,71,1,1,Two year,0,Bank transfer (automatic),DSL,1,1,1,1,1,1,6365.35,87.95,2.9316666666666666
6463-CCMII,N/A,Male,0,0,0,34,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,675.6,19.7,0.6566666666666666
6463-HHXJR,No,Female,0,1,1,71,1,1,Two year,0,Bank transfer (automatic),Fiber optic,1,1,1,0,1,0,7030.65,100.5,3.35
6463-MVYRY,No,Female,1,0,0,57,1,0,Two year,0,Bank transfer (automatic),DSL,1,0,1,1,1,0,4003.0,69.85,2.328333333333333
6464-KEXXH,No,Male,0,0,0,8,0,0,Month-to-month,1,Credit card (automatic),DSL,0,0,0,0,0,0,186.3,25.25,0.8416666666666667
6465-GSRCL,No,Female,0,0,1,67,1,1,One year,1,Bank transfer (automatic),Fiber optic,0,1,0,1,1,1,7244.7,106.6,3.5533333333333332
6467-CHFZW,Yes,Male,0,1,1,47,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,1,1,4749.15,99.35,3.3116666666666665
6469-MRVET,No,Male,0,1,1,1,1,0,One year,1,Electronic check,No,0,0,0,0,0,0,20.2,20.2,0.6733333333333333
6469-QJKZW,No,Female,0,1,0,4,1,0,Month-to-month,0,Electronic check,No,0,0,0,0,0,0,91.4,20.15,0.6716666666666666
6473-ULUHT,No,Male,0,1,1,16,1,1,Month-to-month,0,Electronic check,DSL,1,1,0,1,1,1,1398.25,84.9,2.83
6474-FVJLC,Yes,Male,0,0,0,2,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,1,165.45,86.0,2.8666666666666667
6475-VHUIZ,No,Female,0,1,0,23,1,0,Month-to-month,0,Electronic check,DSL,0,0,1,1,0,0,1221.55,54.25,1.8083333333333333
6476-EPYZR,No,Male,0,1,1,12,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,255.5,20.5,0.6833333333333333
6476-YHMGA,No,Female,0,1,1,15,1,0,Month-to-month,0,Bank transfer (automatic),DSL,0,1,1,1,1,1,1155.6,76.5,2.55
6478-HRRCZ,No,Male,0,1,0,32,1,0,One year,0,Mailed check,DSL,1,1,0,1,0,1,2201.75,70.5,2.35
6479-OAUSD,No,Male,0,0,0,25,1,0,One year,0,Credit card (automatic),No,0,0,0,0,0,0,510.8,19.9,0.6633333333333333
6479-SZPLM,No,Male,0,1,1,36,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,754.5,19.45,0.6483333333333333
6479-VDGRK,No,Female,0,1,1,72,1,0,Two year,0,Bank transfer (automatic),DSL,1,1,1,1,1,1,6129.2,85.3,2.8433333333333333
6480-YAGIY,No,Male,0,0,0,45,1,0,One year,0,Credit card (automatic),Fiber optic,1,1,1,1,1,1,5031.85,112.2,3.74
6481-ESCNL,No,Female,0,0,0,29,1,1,Month-to-month,0,Bank transfer (automatic),Fiber optic,0,0,1,0,1,1,2878.75,100.55,3.3516666666666666
6481-LXPWL,No,Male,0,1,1,56,0,0,One year,1,Credit card (automatic),DSL,0,1,1,0,0,0,1971.5,36.1,1.2033333333333334
6481-OGDOO,Yes,Male,0,1,0,67,1,0,One year,1,Credit card (automatic),Fiber optic,1,1,0,0,0,1,6056.15,90.6,3.02
6483-OATDN,No,Male,0,1,1,8,1,0,Month-to-month,1,Credit card (automatic),DSL,1,0,0,0,0,0,411.6,51.3,1.71
6484-LATFU,No,Male,0,0,0,68,1,1,Two year,0,Mailed check,No,0,0,0,0,0,0,1657.4,24.55,0.8183333333333334
6485-QXWWE,No,Female,0,0,1,62,1,1,Two year,0,Bank transfer (automatic),No,0,0,0,0,0,0,1638.7,26.0,0.8666666666666667
6486-LHTMA,No,Female,1,1,0,31,1,1,One year,1,Electronic check,Fiber optic,0,0,1,0,1,0,2835.5,90.7,3.0233333333333334
6490-FGZAT,No,Male,0,0,0,6,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,109.3,20.65,0.6883333333333332
6496-JDSSB,No,Female,0,0,0,8,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,0,0,0,1,0,624.6,80.0,2.6666666666666665
6496-SLWHQ,Yes,Male,1,0,0,3,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,1,0,1,1,294.45,105.0,3.5
6497-TILVL,No,Female,0,1,1,7,1,0,Month-to-month,0,Mailed check,DSL,1,0,0,0,0,0,350.35,50.7,1.6900000000000002
6500-JVEGC,No,Male,0,0,0,68,1,1,One year,0,Bank transfer (automatic),Fiber optic,1,1,1,0,1,0,7110.75,101.35,3.378333333333333
6502-HCJTI,Yes,Male,1,1,0,7,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,1,1,0,0,0,1,673.1,94.7,3.1566666666666667
6502-KUGLL,No,Female,0,1,1,14,1,0,Month-to-month,0,Bank transfer (automatic),DSL,1,1,0,1,0,0,780.85,59.45,1.9816666666666667
6502-MJQAE,Yes,Male,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,69.6,69.6,2.32
6504-VBLFL,No,Male,0,1,0,55,1,0,Two year,0,Electronic check,DSL,1,1,1,0,0,0,3068.6,58.6,1.9533333333333334
